Date,Open,High,Low,Close,Adj Close,Volume
2020-07-07,187.369995,187.850006,185.250000,185.820007,180.532349,2399600
2020-07-08,185.500000,187.229996,184.750000,185.850006,180.561478,2776400
2020-07-09,186.220001,186.589996,182.619995,184.330002,179.084747,2333500
2020-07-10,183.779999,185.440002,183.009995,184.880005,179.619110,2714100
2020-07-13,185.600006,188.949997,184.710007,184.919998,179.657974,3221600
2020-07-14,185.089996,190.839996,184.729996,190.720001,185.292908,4138600
2020-07-15,193.899994,194.000000,189.880005,191.770004,186.313034,3735400
2020-07-16,191.119995,192.759995,190.149994,190.919998,185.487228,2111100
2020-07-17,191.339996,191.899994,190.130005,191.479996,186.031281,1972600
2020-07-20,190.899994,192.770004,190.369995,191.610001,186.157593,2157100
2020-07-21,192.330002,194.899994,192.000000,192.979996,187.488602,3505400
2020-07-22,193.210007,199.649994,193.050003,198.619995,192.968109,3484400
2020-07-23,198.460007,199.270004,196.009995,197.550003,191.928558,2702200
2020-07-24,196.889999,198.910004,195.729996,198.720001,193.065262,2199900
2020-07-27,199.039993,202.520004,198.710007,201.250000,195.523270,4541700
2020-07-28,198.600006,199.889999,195.500000,196.240005,190.655838,6051000
2020-07-29,196.300003,198.460007,195.710007,196.210007,190.626709,3342900
2020-07-30,195.000000,196.399994,192.919998,195.410004,189.849472,2705700
2020-07-31,194.149994,194.679993,191.639999,194.279999,188.751587,3194700
2020-08-03,194.330002,195.600006,193.589996,194.399994,188.868179,3143500
2020-08-04,194.949997,199.699997,194.339996,199.360001,193.687057,3699900
2020-08-05,200.000000,200.500000,197.910004,199.259995,193.589890,2259600
2020-08-06,198.779999,203.600006,198.369995,203.179993,197.398346,3158900
2020-08-07,203.360001,205.160004,203.289993,204.600006,198.777954,2980000
2020-08-10,204.350006,205.160004,202.539993,204.119995,198.311615,2783600
2020-08-11,205.000000,207.419998,204.250000,205.000000,199.166565,2478400
2020-08-12,206.860001,207.399994,205.380005,206.020004,200.157532,2167100
2020-08-13,205.960007,207.250000,205.350006,206.490005,200.614166,1795000
2020-08-14,205.949997,207.330002,205.199997,207.029999,201.138809,2060200
2020-08-17,206.940002,209.500000,206.850006,208.669998,202.732132,2619000
2020-08-18,209.259995,210.429993,207.229996,210.320007,204.335190,2921500
2020-08-19,210.220001,211.169998,208.639999,209.509995,203.548218,2711100
2020-08-20,208.119995,210.990005,208.100006,209.880005,203.907715,2084900
2020-08-21,209.960007,212.190002,209.259995,211.570007,205.549606,3484800
2020-08-24,212.259995,213.500000,210.929993,212.619995,206.569717,2463900
2020-08-25,213.960007,214.190002,212.220001,212.649994,206.598877,2302400
2020-08-26,212.089996,214.419998,211.600006,213.759995,207.677292,2316700
2020-08-27,214.339996,216.100006,212.100006,212.190002,206.151962,3226800
2020-08-28,212.820007,216.710007,211.770004,214.910004,208.794571,3212500
2020-08-31,213.520004,214.990005,212.809998,213.520004,208.657745,2900900
2020-09-01,210.839996,213.610001,210.580002,212.690002,207.846649,2926700
2020-09-02,213.250000,217.130005,212.690002,216.229996,211.306061,4092000
2020-09-03,218.110001,218.110001,211.899994,213.800003,208.931381,3126700
2020-09-04,215.289993,217.779999,210.759995,211.729996,206.908524,3828600
2020-09-08,211.179993,216.300003,211.059998,213.580002,208.716400,4107600
2020-09-09,215.000000,218.169998,214.440002,215.710007,210.797897,3213200
2020-09-10,215.720001,219.479996,215.720001,217.240005,212.293045,3325600
2020-09-11,217.690002,219.179993,216.279999,218.000000,213.035721,3616500
2020-09-14,219.720001,222.589996,219.339996,220.559998,215.537430,2543800
2020-09-15,221.759995,223.639999,221.399994,222.369995,217.306229,2640700
2020-09-16,222.169998,226.720001,221.300003,224.809998,219.690643,3463700
2020-09-17,223.699997,223.729996,220.500000,222.580002,217.511444,3376600
2020-09-18,221.619995,223.570007,220.130005,220.270004,215.254044,3861400
2020-09-21,217.139999,218.050003,213.399994,216.410004,211.481934,2831800
2020-09-22,216.429993,216.960007,214.550003,216.410004,211.481934,2475600
2020-09-23,217.669998,219.690002,214.240005,214.970001,210.074753,2777700
2020-09-24,214.750000,218.410004,213.589996,216.119995,211.198532,1727000
2020-09-25,215.300003,219.250000,213.649994,218.179993,213.211639,2196800
2020-09-28,220.000000,221.979996,219.020004,220.259995,215.244278,2111700
2020-09-29,220.419998,220.960007,218.479996,218.679993,213.700241,1731700
2020-09-30,218.869995,222.199997,218.410004,219.490005,214.491806,3034100
2020-10-01,221.589996,223.000000,217.789993,219.589996,214.589523,2443000
2020-10-02,217.509995,223.350006,217.100006,222.669998,217.599380,3833100
2020-10-05,224.860001,226.500000,224.009995,226.070007,220.921982,2913800
2020-10-06,226.830002,228.660004,223.600006,224.089996,218.987045,2453600
2020-10-07,225.580002,228.410004,225.130005,226.479996,221.322632,1972500
2020-10-08,226.089996,227.080002,224.289993,225.800003,220.658127,3195800
2020-10-09,226.940002,227.220001,223.119995,224.830002,219.710205,3237700
2020-10-12,224.809998,226.509995,223.119995,226.110001,220.961060,2412400
2020-10-13,225.699997,228.580002,224.929993,227.350006,222.172836,2098900
2020-10-14,228.410004,229.479996,227.350006,227.619995,222.436661,1862600
2020-10-15,226.149994,230.000000,225.589996,229.639999,224.410660,2177300
2020-10-16,229.770004,231.910004,229.149994,229.369995,224.146820,2162800
2020-10-19,229.550003,231.020004,225.169998,226.000000,220.853577,2009500
2020-10-20,226.740005,230.000000,226.429993,227.449997,222.270538,1883200
2020-10-21,227.229996,229.490005,227.210007,228.190002,222.993698,1518200
2020-10-22,227.759995,229.399994,226.880005,229.149994,223.931824,1961300
2020-10-23,230.410004,230.410004,227.800003,228.710007,223.501862,2278100
2020-10-26,226.779999,227.250000,220.970001,224.270004,219.162964,2537800
2020-10-27,224.470001,225.229996,222.720001,222.970001,217.892563,1801900
2020-10-28,218.389999,220.589996,214.460007,214.690002,209.801117,3272900
2020-10-29,214.690002,217.649994,213.070007,214.949997,210.055191,2477600
2020-10-30,213.600006,215.220001,209.910004,213.000000,208.149597,3450900
2020-11-02,215.880005,216.320007,210.789993,212.559998,207.719620,2983200
2020-11-03,215.589996,218.100006,213.949997,216.800003,211.863068,2615000
2020-11-04,215.000000,219.470001,213.300003,214.869995,209.976990,3360800
2020-11-05,216.070007,218.199997,214.679993,216.309998,211.384232,3622000
2020-11-06,216.000000,217.889999,214.250000,216.559998,211.628540,3916100
2020-11-09,226.789993,227.850006,207.169998,213.220001,208.364578,7981200
2020-11-10,215.750000,215.990005,211.339996,213.320007,208.462311,4255600
2020-11-11,214.809998,219.250000,214.300003,218.020004,213.055283,4126900
2020-11-12,217.559998,217.820007,210.880005,213.070007,208.218002,4253200
2020-11-13,213.759995,214.389999,212.339996,213.279999,208.423203,3072100
2020-11-16,215.500000,216.750000,213.630005,216.729996,211.794662,3702100
2020-11-17,215.600006,217.389999,214.020004,216.009995,211.091049,2443100
2020-11-18,216.100006,217.839996,215.410004,215.520004,210.612228,3095200
2020-11-19,214.839996,215.479996,213.330002,215.110001,210.211533,2840500
2020-11-20,214.389999,215.220001,213.630005,214.089996,209.214767,3932600
2020-11-23,215.139999,217.600006,214.649994,217.000000,212.058517,3010300
2020-11-24,219.009995,221.250000,218.250000,219.710007,214.706802,3870900
2020-11-25,219.979996,220.589996,217.919998,219.339996,214.345215,1889200
2020-11-27,219.020004,220.399994,217.660004,218.330002,213.358231,1394400
2020-11-30,216.460007,217.570007,214.429993,217.440002,213.751434,3413600
2020-12-01,218.880005,218.929993,215.529999,216.139999,212.473480,4224800
2020-12-02,214.000000,214.399994,209.130005,210.860001,207.283066,6223700
2020-12-03,210.940002,213.229996,210.559998,211.509995,207.922028,3732500
2020-12-04,211.600006,213.380005,210.100006,210.740005,207.165100,3151100
2020-12-07,208.529999,209.110001,206.190002,208.889999,205.346481,3826000
2020-12-08,206.550003,209.100006,206.410004,208.389999,204.854950,2709400
2020-12-09,209.490005,209.529999,207.330002,208.690002,205.149872,3010900
2020-12-10,208.500000,208.759995,207.070007,208.039993,204.510895,2956400
2020-12-11,207.470001,208.940002,206.729996,207.759995,204.235641,2770800
2020-12-14,210.729996,214.740005,210.210007,211.919998,208.325073,4745000
2020-12-15,213.220001,216.210007,212.740005,214.860001,211.215195,3798200
2020-12-16,214.880005,217.509995,213.660004,213.800003,210.173203,2682000
2020-12-17,215.389999,215.789993,213.529999,214.250000,210.615570,2558800
2020-12-18,215.149994,216.850006,213.820007,215.080002,211.431488,7929100
2020-12-21,210.619995,212.550003,208.009995,211.669998,208.079315,4342500
2020-12-22,211.199997,212.910004,210.369995,211.919998,208.325073,2772800
2020-12-23,212.300003,213.429993,211.789993,212.020004,208.423370,1658800
2020-12-24,212.119995,212.740005,211.139999,211.389999,207.804062,1047700
2020-12-28,212.990005,214.880005,212.190002,214.020004,210.389450,2550100
2020-12-29,214.639999,215.779999,212.449997,212.710007,209.101685,1665700
2020-12-30,212.960007,213.360001,211.279999,211.559998,207.971191,1855000
2020-12-31,211.250000,214.929993,210.779999,214.580002,210.939957,2610900
2021-01-04,214.490005,214.720001,208.220001,210.220001,206.653915,4055400
2021-01-05,210.179993,211.949997,209.619995,211.479996,207.892548,2576100
2021-01-06,211.300003,211.710007,209.029999,211.000000,207.420685,3083400
2021-01-07,213.220001,213.220001,210.559998,211.979996,208.384048,3142000
2021-01-08,212.899994,216.119995,212.229996,215.869995,212.208069,2639100
2021-01-11,215.089996,216.119995,213.119995,214.229996,210.595901,2545400
2021-01-12,213.690002,214.330002,210.940002,211.600006,208.010513,2952000
2021-01-13,210.910004,213.130005,210.899994,212.089996,208.492188,2069800
2021-01-14,212.100006,212.669998,208.000000,208.500000,204.963089,3666700
2021-01-15,207.970001,210.699997,207.419998,209.910004,206.349182,3593700
2021-01-19,210.679993,211.000000,207.880005,209.089996,205.543076,3331600
2021-01-20,210.149994,214.410004,209.630005,213.630005,210.006088,4077700
2021-01-21,214.059998,215.960007,213.320007,213.529999,209.907776,2674900
2021-01-22,212.509995,214.139999,211.169998,213.380005,209.760315,2196400
2021-01-25,212.220001,214.050003,210.559998,213.339996,209.720978,2615300
2021-01-26,212.509995,215.509995,212.169998,215.380005,211.726395,2907800
2021-01-27,212.389999,213.149994,207.000000,207.000000,203.488525,5464000
2021-01-28,208.630005,210.360001,205.130005,206.820007,203.311600,5401600
2021-01-29,205.110001,209.399994,203.110001,207.839996,204.314285,5203300
2021-02-01,208.479996,209.690002,206.600006,207.929993,204.402771,2812500
2021-02-02,208.089996,212.630005,207.649994,209.759995,206.201721,2786000
2021-02-03,208.350006,209.990005,207.929993,208.710007,205.169540,3020700
2021-02-04,210.000000,212.110001,208.669998,211.029999,207.450180,2777500
2021-02-05,212.589996,214.179993,212.009995,212.580002,208.973892,2600200
2021-02-08,212.529999,212.990005,209.960007,211.580002,207.990860,2696200
2021-02-09,212.070007,216.179993,211.770004,215.979996,212.316208,3047300
2021-02-10,216.880005,217.309998,213.809998,214.399994,210.763016,3161600
2021-02-11,214.539993,214.800003,212.399994,214.270004,210.635223,2583600
2021-02-12,214.000000,214.699997,212.990005,213.899994,210.271484,2781200
2021-02-16,214.369995,216.940002,213.830002,215.029999,211.382324,2892900
2021-02-17,213.960007,214.889999,212.630005,213.449997,209.829117,3280000
2021-02-18,213.289993,215.860001,212.649994,215.429993,211.775528,2191000
2021-02-19,215.289993,215.729996,211.970001,212.240005,208.639664,3181600
2021-02-22,211.500000,213.000000,209.690002,212.059998,208.462692,2910800
2021-02-23,214.500000,215.699997,210.429993,211.320007,207.735260,3243000
2021-02-24,210.839996,214.100006,210.419998,213.270004,209.652176,2887100
2021-02-25,212.699997,212.919998,209.740005,210.949997,207.371521,3131400
2021-02-26,210.750000,211.639999,206.139999,206.139999,203.889954,5334000
2021-03-01,207.350006,210.380005,207.350006,208.250000,205.976913,2827500
2021-03-02,208.000000,209.899994,206.190002,208.669998,206.392334,3016600
2021-03-03,207.520004,208.990005,205.610001,205.820007,203.573456,3488600
2021-03-04,206.160004,207.490005,202.729996,204.839996,202.604141,3926200
2021-03-05,205.750000,208.229996,202.960007,207.369995,205.106522,3608100
2021-03-08,207.699997,210.589996,207.139999,209.110001,206.827545,3157100
2021-03-09,210.630005,211.199997,208.279999,208.550003,206.273651,3646700
2021-03-10,208.720001,213.630005,208.240005,213.309998,210.981689,3447200
2021-03-11,214.699997,215.229996,211.490005,211.570007,209.260696,3618000
2021-03-12,212.039993,214.240005,211.419998,212.339996,210.022278,2818200
2021-03-15,213.649994,220.550003,213.500000,220.460007,218.053650,5479700
2021-03-16,219.580002,221.300003,217.160004,219.860001,217.460190,3583400
2021-03-17,224.559998,224.899994,220.009995,224.110001,221.663803,5240600
2021-03-18,223.679993,225.350006,221.410004,222.899994,220.467010,3254600
2021-03-19,222.759995,225.179993,221.000000,222.440002,220.012039,7719400
2021-03-22,223.389999,226.910004,222.649994,225.070007,222.613342,4220700
2021-03-23,223.960007,226.399994,223.750000,224.369995,221.920975,2794000
2021-03-24,225.320007,227.020004,224.039993,224.050003,221.604462,2442500
2021-03-25,225.149994,225.320007,222.440002,224.199997,221.752823,3249600
2021-03-26,224.199997,225.279999,222.419998,225.210007,222.751801,3263100
2021-03-29,224.830002,227.880005,224.300003,227.350006,224.868454,3621300
2021-03-30,226.130005,227.020004,224.220001,224.979996,222.524307,2419000
2021-03-31,224.009995,226.490005,224.000000,224.139999,221.693481,3564100
2021-04-01,224.669998,226.220001,223.279999,225.210007,222.751801,2441200
2021-04-05,226.600006,229.500000,226.190002,228.850006,226.352081,2866300
2021-04-06,229.710007,232.270004,228.720001,231.910004,229.378677,3230900
2021-04-07,231.679993,232.809998,231.240005,232.610001,230.071045,2551300
2021-04-08,232.610001,232.800003,229.199997,230.250000,227.736786,2772200
2021-04-09,230.190002,231.610001,228.869995,231.479996,228.953354,2728900
2021-04-12,231.479996,232.380005,230.490005,230.960007,228.439056,2292700
2021-04-13,230.440002,231.660004,229.690002,231.320007,228.795120,2570900
2021-04-14,231.220001,231.289993,229.589996,230.309998,227.796127,2129200
2021-04-15,229.809998,231.360001,229.199997,231.279999,228.755539,2063000
2021-04-16,233.649994,234.259995,232.309998,233.080002,230.535904,2694300
2021-04-19,233.119995,233.300003,230.830002,231.809998,229.279770,2254800
2021-04-20,231.240005,233.210007,231.080002,233.009995,230.466660,1885700
2021-04-21,233.300003,233.860001,231.850006,232.259995,229.724854,2065500
2021-04-22,232.830002,234.039993,231.940002,232.960007,230.417221,1839500
2021-04-23,233.789993,235.240005,233.100006,234.580002,232.019516,2137500
2021-04-26,234.779999,235.350006,231.910004,232.309998,229.774307,2490100
2021-04-27,232.570007,235.630005,232.410004,234.979996,232.415146,2623800
2021-04-28,235.199997,235.449997,232.259995,232.410004,229.873230,2777000
2021-04-29,233.990005,235.800003,232.619995,235.210007,232.642670,3146700
2021-04-30,234.000000,236.289993,233.869995,236.080002,233.503143,2640400
2021-05-03,237.990005,238.179993,235.380005,235.559998,232.988831,2458000
2021-05-04,234.630005,236.130005,233.240005,233.860001,231.307388,2529700
2021-05-05,234.119995,235.350006,231.559998,235.039993,232.474503,2070000
2021-05-06,235.539993,235.649994,233.169998,234.860001,232.296478,1832600
2021-05-07,235.000000,235.720001,233.990005,234.839996,232.276688,1406800
2021-05-10,235.100006,237.919998,235.100006,237.110001,234.521912,2031500
2021-05-11,237.740005,237.800003,232.199997,233.860001,231.307388,3028500
2021-05-12,232.110001,233.570007,227.570007,227.940002,225.452011,3198200
2021-05-13,228.000000,231.080002,227.880005,229.770004,227.262039,2819200
2021-05-14,230.710007,232.639999,230.470001,231.720001,229.190750,1943100
2021-05-17,230.809998,232.300003,230.250000,231.679993,229.151169,1630900
2021-05-18,231.889999,233.250000,231.649994,231.929993,229.398438,2913000
2021-05-19,230.229996,230.619995,228.179993,230.149994,227.637878,2967000
2021-05-20,230.720001,234.020004,230.559998,232.179993,229.645706,1890200
2021-05-21,232.419998,233.399994,230.309998,231.240005,228.715988,2601100
2021-05-24,231.520004,232.649994,231.020004,231.910004,229.378677,1823300
2021-05-25,232.169998,232.770004,230.710007,232.139999,229.606171,2681900
2021-05-26,233.789993,233.789993,232.160004,232.350006,229.813873,1564200
2021-05-27,233.009995,235.080002,232.399994,234.860001,232.296478,5242900
2021-05-28,234.130005,234.410004,232.449997,233.889999,232.614731,2853600
2021-06-01,235.979996,235.990005,232.740005,233.240005,231.968277,2574300
2021-06-02,233.970001,234.330002,232.809998,233.779999,232.505325,3172000
2021-06-03,232.570007,232.759995,230.149994,232.449997,231.182571,3249400
2021-06-04,233.440002,233.800003,232.070007,233.380005,232.107513,1615200
2021-06-07,234.000000,234.070007,231.160004,231.690002,230.426727,1877000
2021-06-08,231.500000,233.979996,231.339996,232.639999,231.371536,2106200
2021-06-09,232.979996,234.320007,231.449997,231.470001,230.207916,1982200
2021-06-10,232.050003,234.899994,231.929993,234.589996,233.310898,2534000
2021-06-11,235.000000,237.500000,234.710007,236.929993,235.638138,2654300
2021-06-14,237.179993,237.770004,234.809998,236.979996,235.687866,1836800
2021-06-15,237.529999,237.809998,235.660004,236.350006,235.061325,1948300
2021-06-16,237.210007,237.279999,233.779999,235.580002,234.295517,2951700
2021-06-17,235.080002,236.270004,233.279999,233.880005,232.604782,1895600
2021-06-18,231.470001,232.889999,228.820007,229.619995,228.367996,4408200
2021-06-21,230.630005,233.229996,229.470001,232.899994,231.630112,2193000
2021-06-22,233.490005,234.860001,232.429993,233.880005,232.604782,1758300
2021-06-23,233.300003,234.449997,232.699997,233.240005,231.968277,1701500
2021-06-24,234.100006,235.160004,232.740005,233.330002,232.057785,1839800
2021-06-25,232.740005,233.410004,232.339996,232.419998,231.152740,3000100
2021-06-28,232.669998,232.750000,230.009995,231.089996,229.829987,2901700
2021-06-29,231.529999,231.710007,230.050003,230.369995,229.113907,1932100
2021-06-30,230.919998,232.250000,230.600006,230.990005,229.730545,2450700
2021-07-01,231.410004,232.399994,230.750000,232.270004,231.003555,2210500
2021-07-02,233.080002,234.110001,232.440002,233.630005,232.356155,1851500
2021-07-06,233.660004,233.899994,231.000000,232.750000,231.480942,1762700
2021-07-07,231.919998,234.990005,231.720001,234.630005,233.350693,2069400
2021-07-08,232.949997,233.830002,231.940002,232.839996,231.570450,1932600
2021-07-09,234.070007,236.229996,233.059998,235.679993,234.394958,2560500
2021-07-12,234.589996,236.240005,234.500000,235.610001,234.325348,2158600
2021-07-13,235.660004,237.470001,235.199997,236.169998,234.882294,1884600
2021-07-14,237.029999,239.050003,236.639999,237.130005,235.837067,1993200
2021-07-15,236.589996,237.389999,234.919998,236.880005,235.588425,2165800
