Date,Open,High,Low,Close,Adj Close,Volume
2021-07-13,64.150002,64.440002,63.840000,63.919998,63.381577,778700
2021-07-14,63.990002,64.330002,63.619999,63.869999,63.331997,1054700
2021-07-15,63.599998,63.845001,63.180000,63.830002,63.292336,1066000
2021-07-16,64.180000,64.180000,62.980000,63.040001,62.508991,770800
2021-07-19,62.150002,62.150002,61.049999,61.500000,60.981960,1286400
2021-07-20,61.630001,62.910000,61.520000,62.750000,62.221432,1009400
2021-07-21,63.119999,63.919998,62.950001,63.619999,63.084103,972700
2021-07-22,63.619999,65.059998,63.180000,64.910004,64.363243,1512800
2021-07-23,65.279999,66.320000,65.250000,65.930000,65.374649,1801900
2021-07-26,65.970001,65.970001,64.980003,65.400002,64.849113,1002600
2021-07-27,65.290001,65.290001,64.720001,64.919998,64.373154,1618100
2021-07-28,64.720001,65.169998,64.080002,64.339996,63.798035,1370300
2021-07-29,64.720001,65.379997,64.309998,64.900002,64.353325,2353400
2021-07-30,67.050003,68.529999,66.000000,68.190002,67.615608,3007100
2021-08-02,68.190002,68.190002,66.389999,66.919998,66.356308,1442600
2021-08-03,66.239998,66.820000,65.849998,66.440002,65.880356,1467600
2021-08-04,66.110001,66.540001,65.209999,65.300003,64.749954,2071500
2021-08-05,63.849998,64.239998,62.939999,63.900002,63.361748,5210900
2021-08-06,64.430000,64.510002,63.485001,63.630001,63.094021,2932300
2021-08-09,63.599998,64.019997,62.900002,63.299999,62.766800,2372400
2021-08-10,63.560001,64.769997,63.360001,64.660004,64.115349,2174000
2021-08-11,64.809998,65.430000,64.430000,64.900002,64.353325,1458900
2021-08-12,64.519997,65.349998,64.309998,65.169998,64.621048,1654900
2021-08-13,65.309998,65.629997,64.879997,65.309998,64.759865,1288400
2021-08-16,65.000000,65.514999,64.849998,65.190002,64.640884,1200200
2021-08-17,65.000000,65.000000,64.209999,64.620003,64.075684,965900
2021-08-18,64.349998,64.690002,63.959999,64.000000,63.460903,1072900
2021-08-19,63.590000,63.669998,62.490002,62.689999,62.161938,1345200
2021-08-20,62.340000,62.919998,62.119999,62.599998,62.072693,1603200
2021-08-23,63.020000,63.570000,62.709999,63.549999,63.014694,1009900
2021-08-24,63.549999,64.269997,63.540001,63.880001,63.341915,975700
2021-08-25,63.779999,64.260002,63.750000,64.110001,63.569977,787700
2021-08-26,64.820000,65.070000,63.924999,64.169998,63.629471,1491700
2021-08-27,63.980000,64.709999,63.950001,64.610001,64.065765,675000
2021-08-30,64.529999,64.620003,63.889999,63.939999,63.401405,1046700
2021-08-31,63.799999,64.730003,63.799999,64.209999,63.669132,924400
2021-09-01,64.430000,64.699997,64.124001,64.669998,64.125259,1108200
2021-09-02,64.980003,65.070000,64.660004,64.690002,64.145096,1470200
2021-09-03,64.680000,64.760002,64.125000,64.279999,63.738544,1779800
2021-09-07,63.990002,64.660004,63.770000,63.810001,63.272507,1124400
2021-09-08,63.820000,64.529999,63.680000,64.300003,63.758381,919100
2021-09-09,63.939999,64.959999,63.840000,64.449997,63.907108,693200
2021-09-10,64.800003,65.639999,64.410004,64.889999,64.343407,1084700
2021-09-13,65.230003,65.555000,64.775002,65.059998,64.511971,1134100
2021-09-14,65.150002,65.370003,64.150002,64.629997,64.085594,2164100
2021-09-15,64.389999,64.760002,63.860001,64.029999,63.490650,1253300
2021-09-16,63.930000,63.990002,63.040001,63.090000,62.558567,1441400
2021-09-17,63.090000,63.230000,62.509998,62.919998,62.389999,3136800
2021-09-20,61.000000,62.040001,60.770000,61.689999,61.689999,3442100
2021-09-21,61.910000,62.740002,61.689999,62.369999,62.369999,1167800
2021-09-22,62.740002,63.450001,62.330002,62.820000,62.820000,869800
2021-09-23,63.150002,63.330002,62.669998,62.900002,62.900002,1446100
2021-09-24,62.860001,63.000000,62.395000,62.450001,62.450001,810900
2021-09-27,62.459999,63.275002,62.209999,63.090000,63.090000,921500
2021-09-28,62.759998,62.840000,61.250000,61.529999,61.529999,967700
2021-09-29,61.430000,62.020000,61.430000,61.639999,61.639999,897700
2021-09-30,61.419998,61.814999,61.189999,61.189999,61.189999,1749200
2021-10-01,61.529999,62.410000,61.150002,62.279999,62.279999,1359400
2021-10-04,62.029999,62.375000,61.750000,61.950001,61.950001,967400
2021-10-05,62.070000,62.150002,61.480000,61.680000,61.680000,674200
2021-10-06,61.299999,61.349998,59.799999,60.750000,60.750000,1863500
2021-10-07,61.000000,62.139999,61.000000,61.810001,61.810001,1038100
2021-10-08,61.900002,62.599998,61.630001,62.230000,62.230000,740500
2021-10-11,62.619999,62.700001,61.480000,61.669998,61.669998,926400
2021-10-12,61.869999,62.150002,61.345001,61.400002,61.400002,868000
2021-10-13,61.290001,61.419998,60.259998,61.000000,61.000000,1278100
2021-10-14,61.320000,62.029999,61.290001,61.720001,61.720001,1024400
2021-10-15,61.840000,62.099998,61.240002,61.369999,61.369999,640600
2021-10-18,61.509998,61.560001,60.799999,60.880001,60.880001,757600
2021-10-19,60.930000,61.200001,60.650002,61.130001,61.130001,1032200
2021-10-20,60.959999,61.340000,60.529999,60.980000,60.980000,1610400
2021-10-21,60.900002,61.966999,60.849998,61.490002,61.490002,1241100
2021-10-22,61.230000,62.000000,61.230000,61.959999,61.959999,1841800
2021-10-25,62.490002,62.490002,58.549999,58.849998,58.849998,4562600
2021-10-26,58.230000,59.160000,57.619999,57.630001,57.630001,2713800
2021-10-27,57.900002,58.020000,56.529999,56.549999,56.549999,2861900
2021-10-28,56.560001,57.080002,56.220001,56.820000,56.820000,1502900
2021-10-29,56.400002,56.919998,56.310001,56.639999,56.639999,1226100
2021-11-01,56.849998,57.639999,56.520000,57.639999,57.639999,1386600
2021-11-02,57.639999,57.660000,56.930000,57.340000,57.340000,798900
2021-11-03,56.930000,58.205002,56.930000,58.119999,58.119999,1294100
2021-11-04,58.250000,58.360001,57.500000,57.619999,57.619999,1325500
2021-11-05,58.279999,59.520000,58.167999,59.430000,59.430000,1442700
2021-11-08,59.799999,59.939999,58.810001,59.240002,59.240002,1438900
2021-11-09,59.310001,59.360001,58.020000,58.090000,58.090000,1005900
2021-11-10,58.220001,58.290001,57.650002,57.680000,57.680000,987400
2021-11-11,57.049999,57.680000,56.709999,56.959999,56.959999,1631700
2021-11-12,57.000000,57.580002,56.910000,57.209999,57.209999,842400
2021-11-15,58.389999,58.570000,57.779999,58.400002,58.400002,1238200
2021-11-16,58.375000,58.500000,57.509998,57.540001,57.540001,1436800
2021-11-17,57.220001,58.270000,57.099998,57.830002,57.830002,1129400
2021-11-18,57.830002,58.020000,56.810001,56.880001,56.880001,868000
2021-11-19,56.500000,57.270000,56.349998,57.209999,57.209999,1263100
2021-11-22,57.299999,58.320000,57.000000,58.049999,58.049999,1512900
2021-11-23,58.150002,58.799999,57.856998,58.520000,58.520000,1279900
